dataset,sample,curated_smiles,inchi_keys,structure_group,copy_class,copy_ID
AChE,145,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3ccccc3)C=C1C(C)=O)CC2,HMFPNGCVUHYYTQ-UHFFFAOYSA-N,0,1,CHEMBL4160696
AChE,146,COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C,LGFCDTQURPWLFF-UHFFFAOYSA-N,0,1,CHEMBL2441669
AChE,147,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccc(F)cc1)CCCC3,YLHDGURHLCTIDP-UHFFFAOYSA-N,57,1,CHEMBL219172
AChE,148,COc1cc2c(cc1OC)C(=O)C(CCCCCCCc1cccc(OC)[n+]1C)C2,CLUYQVUXXFYWCW-UHFFFAOYSA-N,0,1,CHEMBL2441676
AChE,149,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,QHRIUVOIKYNLOD-UHFFFAOYSA-N,56,1,CHEMBL220294
AChE,150,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,PMBLXLOXUGVTGB-UHFFFAOYSA-N,0,1,CHEMBL75013
AChE,151,CN(Cc1ccccc1)Cc1ccc(C=C2Cc3ccc(OCCCCCN4CCCCC4)cc3C2=O)cc1,MUBGEWUJBWWEGW-UHFFFAOYSA-N,0,1,CHEMBL603256
AChE,152,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)Cc1ccccc1-3,MIPWRXSZLNVAKQ-UHFFFAOYSA-N,0,1,CHEMBL3323039
AChE,153,O=C(c1cnn(C2CCCC2)c1)C(F)F,LCJHAMFHXGMYLX-UHFFFAOYSA-N,0,1,CHEMBL3623559
AChE,154,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,IDTWGEUFPVJYSJ-UHFFFAOYSA-N,0,1,CHEMBL3410953
AChE,155,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCc1ccccc1-2,MIQVJQGPYICMPP-UHFFFAOYSA-N,0,1,CHEMBL3323042
AChE,156,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,XYBJWCKGZDRJOC-UHFFFAOYSA-N,0,1,CHEMBL92142
AChE,157,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCC2,SWZRIMBMJKPHQJ-UHFFFAOYSA-N,0,1,CHEMBL3323059
AChE,158,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,HELQVBTZKVKAPS-UHFFFAOYSA-N,0,1,CHEMBL3410956
AChE,159,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1OC)CCCC3,BUYOBKKDIVWMGY-UHFFFAOYSA-N,61,1,CHEMBL436302
AChE,160,ON=Cc1nc(CCCCN=c2c3c([nH]c4ccccc24)CCCC3)ccc1O,WBLSVMZKFSZDDW-UHFFFAOYSA-N,0,1,CHEMBL3234588
AChE,161,COc1ccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)cc1OC,KEKBOEROTGNXGK-UHFFFAOYSA-N,0,1,CHEMBL3818689
AChE,162,CCCCCCCN=c1c2c([nH]c3ccc(OC)cc13)CCCC2,XRCKCYUZWSKFGD-UHFFFAOYSA-N,0,1,CHEMBL1257767
AChE,163,O=C(CCc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,WXTKBXGKRLFVQP-UHFFFAOYSA-N,0,0,CHEMBL3824248
AChE,164,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,GYSSCMBLUIEVHL-UHFFFAOYSA-N,0,0,CHEMBL3410951
AChE,165,CN(C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C)c1ccccc1,JETPGMSWLKMQAI-UHFFFAOYSA-N,0,1,CHEMBL131825
AChE,166,CCCCCCCN=c1c2c([nH]c3cc([N+](=O)[O-])ccc13)CCCC2,SGQCQXFGSNJUNF-UHFFFAOYSA-N,0,1,CHEMBL294525
AChE,167,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,XDGMPBUKARQUCK-UHFFFAOYSA-N,0,1,CHEMBL1082433
AChE,168,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,RUOMRVIJJPUZCT-UHFFFAOYSA-N,65,1,CHEMBL219405
AChE,169,c1ccc(CN2CCC(CN=c3[nH]oc4ccccc34)CC2)cc1,PMVWXOVLDYBXSN-UHFFFAOYSA-N,0,1,CHEMBL92629
AChE,170,CCOC(=O)C1C(C)=Nc2[nH]c3c(c(=N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,LLPKFYZXCQQVTR-UHFFFAOYSA-N,66,1,CHEMBL219400
AChE,171,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,ZJCILDCILOKWCX-UHFFFAOYSA-N,0,1,CHEMBL329531
AChE,172,COc1ccc2c(=N)c3c([nH]c2c1)CCCC3,GCTSJRRFEWSVAJ-UHFFFAOYSA-N,0,1,CHEMBL302842
AChE,173,CN(C)C(=O)Oc1ccc[n+](C)c1,RVOLLAQWKVFTGE-UHFFFAOYSA-N,0,0,CHEMBL812
AChE,174,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,ADCBAOTWERXLAP-UHFFFAOYSA-N,0,1,CHEMBL1929421
AChE,175,CCCCCCCN=c1c2c([nH]c3ccc(C)cc13)CCCC2,DKTDGXIXEAVNKX-UHFFFAOYSA-N,0,1,CHEMBL61849
AChE,176,COc1cc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,MDBSJGXOQHYGEI-UHFFFAOYSA-N,0,1,CHEMBL3818089
AChE,177,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,JBHLYIVFFLNISJ-UHFFFAOYSA-N,0,1,CHEMBL85251
AChE,178,O=C(C=Cc1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,IPNCANNCIDZOHY-UHFFFAOYSA-N,0,1,CHEMBL3819548
AChE,179,CCCCCCCN=c1c2c([nH]c3cc(OC)ccc13)CCCC2,JLHFZCNZUUJGRC-UHFFFAOYSA-N,0,1,CHEMBL61986
AChE,180,COc1cc2c(cc1OC)C[N+](C)(CCCCCc1cccc(OC)[n+]1C)CC2,MBZYGGWJVSHAQB-UHFFFAOYSA-N,0,1,CHEMBL2441671
AChE,181,N=c1c2c([nH]c3cc(Cl)c(Cl)cc13)CCCC2,VZEYMLANIVXUNX-UHFFFAOYSA-N,0,1,CHEMBL61930
AChE,182,COc1c(F)c[n+](CCCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F,DUFSMBDXHIBOGM-UHFFFAOYSA-N,0,1,CHEMBL2441684
AChE,183,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,LKLDMKAWSUSARS-UHFFFAOYSA-N,0,1,CHEMBL32543
AChE,184,COc1c(F)c[n+](CCCCOc2ccc3c(C)cc(=O)oc3c2)cc1F,GLDOLRYSYVVUNL-UHFFFAOYSA-N,0,1,CHEMBL2440134
AChE,185,C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,NQDGCGNKNJWZHP-UHFFFAOYSA-N,0,1,CHEMBL4173258
AChE,186,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCc1ccccc1-2,PFYRGBJRPBPVMS-UHFFFAOYSA-N,0,1,CHEMBL3323046
AChE,187,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCCCN=c1c3c([nH]c4ccccc14)CCCC3)O2,AGELYORQPXWSGA-UHFFFAOYSA-N,0,1,CHEMBL3410952
AChE,188,N=c1c2c([nH]c3ccc(Cl)cc13)CCCC2,PUKKYURTEBJMKJ-UHFFFAOYSA-N,0,1,CHEMBL62084
AChE,189,CC(C)(C)c1cccc(C(=O)CF)c1,GQBFKBBDGKNSLK-UHFFFAOYSA-N,0,1,CHEMBL3623561
AChE,190,CNC(=O)Oc1ccccc1OC(C)C,ISRUGXGCCGIOQO-UHFFFAOYSA-N,0,0,CHEMBL446060
AChE,191,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1,OUPUWBKBRTXEIM-UHFFFAOYSA-N,0,1,CHEMBL3623553
AChE,192,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,YBHILYKTIRIUTE-UHFFFAOYSA-N,0,0,CHEMBL12089
AChE,193,COP(=O)(OC)OC=C(Cl)Cl,OEBRKCOSUFCWJD-UHFFFAOYSA-N,0,0,CHEMBL167911
AChE,194,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCc1ccccc1-3,VCKXKSQVWHZQHR-UHFFFAOYSA-N,0,1,CHEMBL3323043
AChE,195,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,GYPZKPCPQHCARI-UHFFFAOYSA-N,0,0,CHEMBL335167
AChE,196,COc1cccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,XIIIMLKJDCQWEW-UHFFFAOYSA-N,0,1,CHEMBL3818512
AChE,197,COc1ccc(C(F)(F)F)c[n+]1CCCCCOc1ccc2c(C)cc(=O)oc2c1,OJPOVFHZRWWDBF-UHFFFAOYSA-N,0,1,CHEMBL2441682
AChE,198,Cc1ccc2c(=NCc3ccccc3)c3c([nH]c2c1)CCCC3,XJLXDYCGXFZHLY-UHFFFAOYSA-N,0,1,CHEMBL64465
AChE,199,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,NKJRRVBTMYRXRB-UHFFFAOYSA-N,8,1,CHEMBL417915
AChE,200,COc1ccc(C(F)(F)F)c[n+]1CCCCOc1ccc2c(C)cc(=O)oc2c1,PHLCFIHBMUUNMQ-UHFFFAOYSA-N,0,1,CHEMBL2441681
AChE,201,CCOC(=O)c1cc2c(=N)c3c([nH]c2nc1C)CCCC3,XGQUEKANWWMGAJ-UHFFFAOYSA-N,0,1,CHEMBL1087194
AChE,202,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)C1(C)CCN(C)C1N2C,CBXFNMRCSJBKBI-UHFFFAOYSA-N,0,0,CHEMBL132285
AChE,203,CC(C)n1cc(C(=O)C(F)F)cn1,FFMMFXZONQYESO-UHFFFAOYSA-N,0,1,CHEMBL3623555
AChE,204,c1ccc(CN2CCC(CCN=c3[nH]oc4ccccc34)CC2)cc1,DZSDRGBLRNZFES-UHFFFAOYSA-N,0,1,CHEMBL328715
AChE,205,COc1cccc(CCc2cccc(OC)[n+]2C)[n+]1C,CMIDSRBTXGZGBL-UHFFFAOYSA-N,0,1,CHEMBL2441665
AChE,206,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCCCC2,DYDMQTJZQBAGEY-UHFFFAOYSA-N,0,1,CHEMBL3323065
AChE,207,CN1c2ccc(OC(=O)NCCCCCCN3CCCC3)cc2CN2CCc3ccccc3C21,ZJLQVNQXVJLIGI-UHFFFAOYSA-N,0,1,CHEMBL4583273
AChE,208,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1,WNFJUFWSHLTWLJ-UHFFFAOYSA-N,0,1,CHEMBL93241
AChE,209,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,XSVMFMHYUFZWBK-UHFFFAOYSA-N,100,0,CHEMBL636
AChE,210,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2,JEGKSGQGZBQTIZ-UHFFFAOYSA-N,0,0,CHEMBL4101303
AChE,211,O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,UHIDUYIMHIAFLH-UHFFFAOYSA-N,0,0,CHEMBL3819320
AChE,212,COC(=O)C1=C(C)OP(=O)(OC)OCC1,MSAIAIIQMNXQKI-UHFFFAOYSA-N,0,0,CHEMBL3736339
AChE,213,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCC2,FFIZZPFJAXHTDR-UHFFFAOYSA-N,0,0,CHEMBL3323053
AChE,214,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCN=c3c4c([nH]c5ccccc35)CCCC4)cc12,WSXAJVAWKDKQHT-UHFFFAOYSA-N,0,0,CHEMBL3642041
AChE,215,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCC3,DWOXBDXTFVOWJF-UHFFFAOYSA-N,0,0,CHEMBL3323056
AChE,216,CN1c2ccc(OC(=O)NCCCCCCN3CCCCC3)cc2CN2CCc3ccccc3C21,GHSNUWWKAOQNSM-UHFFFAOYSA-N,0,0,CHEMBL4553968
AChE,217,O=C(CF)c1cnn(C2CCCC2)c1,IUCANLAVDXMGCM-UHFFFAOYSA-N,0,0,CHEMBL3623566
AChE,218,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,LLEJIEBFSOEYIV-UHFFFAOYSA-N,0,0,CHEMBL13045
AChE,219,O=C(C=Cc1ccc(O)c(O)c1)NCCC1CCN(Cc2ccccc2)CC1,UFQJPMAHMNYIOA-UHFFFAOYSA-N,0,0,CHEMBL3818992
AChE,220,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCC3,DNOBRQKRZLULQE-UHFFFAOYSA-N,0,0,CHEMBL3323062
AChE,221,O=[N+]([O-])c1ccc2[nH]c3c(c(=NCc4ccccc4)c2c1)CCCC3,SIWYMMBMGFYGRC-UHFFFAOYSA-N,0,0,CHEMBL418643
AChE,222,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,QUCQEUCGKKTEBI-UHFFFAOYSA-N,0,0,CHEMBL2163795
AChE,223,COc1c(F)c[n+](CCCOc2ccc3c(C)cc(=O)oc3c2)cc1F,RRQJEIXMAJRZLX-UHFFFAOYSA-N,0,0,CHEMBL2441683
AChE,224,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1,WQQMJTPJWKIZIZ-UHFFFAOYSA-N,0,0,CHEMBL514966
AChE,225,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCCCCC)c1,YNBUJXJHKVCTQX-UHFFFAOYSA-N,76,0,CHEMBL356385
AChE,226,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,OXCFQBATIXKIPU-UHFFFAOYSA-N,0,0,CHEMBL94059
AChE,227,COc1ccc(C=CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1OC,SBRJGGDKKJIEFJ-UHFFFAOYSA-N,0,0,CHEMBL3917990
AChE,228,N=c1c2c([nH]c3ccc([N+](=O)[O-])cc13)CCCC2,AJQFTXAZPPOZGU-UHFFFAOYSA-N,0,0,CHEMBL59977
AChE,229,COP1(=O)CCC2COC(=O)C2=C(C)O1,JBANMOPKOHITOL-UHFFFAOYSA-N,9,0,CHEMBL2179375
AChE,230,COc1ccc(C(F)(F)F)c[n+]1CCCOc1ccc2c(C)cc(=O)oc2c1,NBIKJSUSEJLQBJ-UHFFFAOYSA-N,0,0,CHEMBL2441680
AChE,231,COc1ccc(C(F)(F)F)c[n+]1CCC[n+]1cc(C(F)(F)F)ccc1OC,FJQPUICPLRBFJO-UHFFFAOYSA-N,0,0,CHEMBL2441678
AChE,232,Cc1ccc2[nH]c3c(c(=NCc4ccccc4)c2c1)CCCC3,QBTINTSOUQAAND-UHFFFAOYSA-N,0,0,CHEMBL64815
AChE,233,N=c1c2c([nH]c3ccc(N)cc13)CCCC2,QJJKZOSVUGJCLY-UHFFFAOYSA-N,0,0,CHEMBL61486
AChE,234,CCCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccccc3C1N2C,NRSCUZWEMZYPRV-UHFFFAOYSA-N,0,0,CHEMBL2152545
AChE,235,CC[N+](C)(C)c1cccc(O)c1,VWLHWLSRQJQWRG-UHFFFAOYSA-O,0,0,CHEMBL60745
AChE,236,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCc1ccccc1-3,GLVFHGWUKQPBOF-UHFFFAOYSA-N,0,0,CHEMBL3323049
AChE,237,COc1ccc(C=CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,DBXKIEJEFALTHY-UHFFFAOYSA-N,0,0,CHEMBL3978533
AChE,238,O=[N+]([O-])c1ccc2c(=NCc3ccccc3)c3c([nH]c2c1)CCCC3,HNEVTMFUIZLDMG-UHFFFAOYSA-N,0,0,CHEMBL61506
AChE,239,COc1cc2[nH]c3c(c(=N)c2cc1OC)CCCC3,KZBQUUNPSWNEND-UHFFFAOYSA-N,0,0,CHEMBL61929
AChE,240,CCC(CC)n1cc(C(=O)CF)cn1,NWHBKNONEOGQEO-UHFFFAOYSA-N,0,0,CHEMBL3623565
AChE,241,COc1cc2c(cc1OC)C[N+](C)(CCCCc1cccc(OC)[n+]1C)CC2,GNJKHYALKPAMDG-UHFFFAOYSA-N,0,0,CHEMBL2441670
AChE,242,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,RPMBYDYUVKEZJA-UHFFFAOYSA-N,0,0,CHEMBL27673
AChE,243,COP1(=O)OCCC(C(=O)OC(C)(C)C)=C(C)O1,IEEPPPIAKVRUBJ-UHFFFAOYSA-N,0,0,CHEMBL3735606
AChE,244,O=c1c2ccccc2[se]n1-c1ccccc1,DYEFUKCXAQOFHX-UHFFFAOYSA-N,0,0,CHEMBL51085
AChE,245,COC(=O)C1=C(C)OP(=O)(OC)CCC1,GYEHUGPUFOMJON-UHFFFAOYSA-N,0,0,CHEMBL592624
AChE,246,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,IIWOUNLDWKZMQI-UHFFFAOYSA-N,0,0,CHEMBL19060
AChE,247,COc1ccc([N+](=O)[O-])c[n+]1C,RPHZSTQXRNQSIG-UHFFFAOYSA-N,0,0,CHEMBL2441690
AChE,248,CCOP1(=O)CCCC(C(=O)OC)=C(C)O1,OMPKNKOTSKEQOH-UHFFFAOYSA-N,0,0,CHEMBL3735042
AChE,249,Cc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,ZZKQNBNYCRCFCW-UHFFFAOYSA-N,0,0,CHEMBL62085
AChE,250,CC(C)Cn1cc(C(=O)C(F)F)cn1,SJSTZEWGUCLUTP-UHFFFAOYSA-N,0,0,CHEMBL3623560
AChE,251,COc1ccc2[nH]c3c(c(=N)c2c1)CCCC3,APQPVVOYBLOJDY-UHFFFAOYSA-N,0,0,CHEMBL1256415
AChE,252,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,ANZXOIAKUNOVQU-UHFFFAOYSA-N,0,0,CHEMBL521589
AChE,253,COc1ccc(COc2nn(CCN(C(C)C)C(C)C)c3ccccc23)cc1,CTXLHWVBEFYFSI-UHFFFAOYSA-N,0,0,CHEMBL3116280
AChE,254,O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,FCDLCPWAQCPTKC-UHFFFAOYSA-N,0,0,CHEMBL418068
AChE,255,CC(C)n1cc(C(=O)CF)cn1,FBYSAQUXVSAHSO-UHFFFAOYSA-N,0,0,CHEMBL3623562
AChE,256,CC(C)Cn1cc(C(=O)CF)cn1,ICORYXMUVRLABT-UHFFFAOYSA-N,0,0,CHEMBL3623567
AChE,257,CC1(c2nccc3cc4c(cc23)OCO4)OC(O)c2c1ccc1c2OCO1,XSKSWXVBZOKSJK-UHFFFAOYSA-N,0,0,CHEMBL4163761
AChE,258,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCCC3,KNXGHTSSGIZTSA-UHFFFAOYSA-N,0,0,CHEMBL3323068
AChE,259,COc1cccc(C#N)[n+]1C,JYHLEVQDYZAEOM-UHFFFAOYSA-N,0,0,CHEMBL2441693
AChE,260,COc1ccc(F)c[n+]1C,AGTVJBXUHSXGSF-UHFFFAOYSA-N,0,0,CHEMBL2441687
AChE,261,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,QZGAFMLTVWNDEJ-UHFFFAOYSA-N,0,0,CHEMBL4744490
AChE,262,CCC(C)n1cc(C(=O)CF)cn1,MKFBTCMZCVVDQG-UHFFFAOYSA-N,0,0,CHEMBL3623563
AChE,263,CN1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,NFCOLVLKQFZNOB-UHFFFAOYSA-N,0,0,CHEMBL1084213
AChE,264,CCCC(C)n1cc(C(=O)CF)cn1,GKQNVTASUWRGSK-UHFFFAOYSA-N,0,0,CHEMBL3623564
AChE,265,CCN(CC)Cc1cc(N)ccc1O,KRQUHMFZMVSALZ-UHFFFAOYSA-N,0,0,CHEMBL4280224
AChE,266,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCCCN2CCCCC2)cc1,NJJAMEFAQAHPGC-UHFFFAOYSA-N,0,0,CHEMBL4082785
AChE,267,COc1c(F)c[n+](CCC[n+]2cc(F)c(OC)c(F)c2)cc1F,NOKOCCGVPMMNHT-UHFFFAOYSA-N,0,0,CHEMBL2441695
AChE,268,COc1ccc(C(F)(F)F)c[n+]1CCCCC[n+]1cc(C(F)(F)F)ccc1OC,MOURGXWVZXOIJE-UHFFFAOYSA-N,0,0,CHEMBL2441679
AChE,269,COc1ccc(C(F)(F)F)c[n+]1C,GNHSBRDGVQGRIL-UHFFFAOYSA-N,0,0,CHEMBL2441688
AChE,270,CC1CCN(c2nc(=NCc3cccc4ccccc34)cc[nH]2)CC1,NWKKJIKRNYNBQW-UHFFFAOYSA-N,0,0,CHEMBL1766151
AChE,271,COP1(=O)CCC2COC(=O)C2=C(C)O1,JBANMOPKOHITOL-UHFFFAOYSA-N,9,0,CHEMBL592433
AChE,272,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1,WKDFOVDLOVYRAJ-UHFFFAOYSA-N,0,0,CHEMBL54577
AChE,273,CCN1CCN(C2CCN(C(=O)COc3ccc(-c4ccccc4)cc3)CC2)CC1,BODMOCLWYAYDCG-UHFFFAOYSA-N,0,0,CHEMBL3965046
AChE,274,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,LHXOCOHMBFOVJS-UHFFFAOYSA-N,102,0,CHEMBL1788299
AChE,275,CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,ZDWVWKDAWBGPDN-UHFFFAOYSA-O,0,0,CHEMBL345124
AChE,276,COc1cccc(C(F)(F)F)[n+]1C,XAYGWNIOPNSYHA-UHFFFAOYSA-N,0,0,CHEMBL2441689
AChE,277,COc1cccc[n+]1C,TWWQUFGDVHWLBQ-UHFFFAOYSA-N,0,0,CHEMBL2441685
AChE,278,COc1ccc(C#N)c[n+]1C,VAQYMWWXBDSUOC-UHFFFAOYSA-N,0,0,CHEMBL2441692
AChE,279,COc1cc(C#N)cc[n+]1C,LYIFOCXSTXJGQQ-UHFFFAOYSA-N,0,0,CHEMBL2441691
AChE,280,NC(=O)c1cc[n+](COC[n+]2ccccc2C=NO)cc1,FJZDLOMCEPUCII-UHFFFAOYSA-P,0,0,CHEMBL33051
AChE,281,CCCCN=C(C=NO)N(C)C,NBPMBUMRCIBTAH-UHFFFAOYSA-N,0,0,CHEMBL1952048
AChE,282,COc1c(F)c[n+](C)cc1F,NTESWAWSDLAOEF-UHFFFAOYSA-N,0,0,CHEMBL2441694
AChE,283,O=c1c2cc(OCCCn3ccnc3)ccc2nc2n1CCCc1ccccc1-2,YGMTUJWKFDIKGP-UHFFFAOYSA-N,0,0,CHEMBL3323051
AChE,284,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN2CCCCC2)cc1,GBAQAKAXZOOHGW-UHFFFAOYSA-N,0,0,CHEMBL4085482
AChE,285,COc1c(F)ccc[n+]1C,KPHAYCAIIQXSSW-UHFFFAOYSA-N,0,0,CHEMBL2441686
AChE,286,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,ACQBHJXEAYTHCY-UHFFFAOYSA-N,0,0,CHEMBL14638
AChE,287,COc1ccc(C(F)(F)F)c[n+]1CCCCCO,RLSBFGUVZDGEMG-UHFFFAOYSA-N,0,0,CHEMBL2441677
AChE,288,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccc(O)c(C=NO)n1)CC2,OKSPDBSTEZCWNM-UHFFFAOYSA-N,0,0,CHEMBL2181432
AChE,289,CCOP1(=O)OC(C)=C(C(=O)OC)CCC1(F)F,DMRQXDIJZIESEH-UHFFFAOYSA-N,0,0,CHEMBL3734787
AChE,290,ON=Cc1cc[n+](CCC[n+]2ccc(C=NO)cc2)cc1,LJYGXPCCGGSATE-UHFFFAOYSA-P,0,0,CHEMBL426113
AChE,291,C[n+]1ccccc1C=NO,JBKPUQTUERUYQE-UHFFFAOYSA-O,0,0,CHEMBL1420
AChE,292,ON=Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1,HIGRLDNHDGYWQJ-UHFFFAOYSA-P,0,0,CHEMBL291233
AChE,293,O=C(O)CCCCC1CCSS1,AGBQKNBQESQNJD-UHFFFAOYSA-N,105,0,CHEMBL134342
AChE,294,C#CCN(C)C1CCc2ccc(OC(=O)N(C)CCC)cc21,DOCKMKZFEVDKQI-UHFFFAOYSA-N,0,0,10775
AChE,295,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CCC)c21,WEVSHYLYFZLXNC-UHFFFAOYSA-N,0,0,10782
AChE,296,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N,0,0,CHEMBL1200970
AChE,297,O=C(NCCCN=c1c2c([nH]c3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)NCCC3,NOBALTDRZBHVTJ-UHFFFAOYSA-N,0,1,CHEMBL3322232
AChE,298,O=C(CCCCCCN=c1c2c([nH]c3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,ULGJWNIHLSLQPZ-UHFFFAOYSA-N,0,1,CHEMBL199585
AChE,299,O=C(CCCCCCN=c1c2c([nH]c3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,VMVZYFGKZMDWAT-UHFFFAOYSA-N,0,1,CHEMBL4589980
AChE,300,COc1ccccc1C(=O)N1Cc2cc(NC(=O)c3cccc(Cl)c3)ccc2CC1=O,ZYANMUOGHHKYJT-UHFFFAOYSA-N,0,1,CHEMBL4205425
AChE,301,O=C(Nc1ccc2c(c1)CN(C(=O)c1ccccc1)C(=O)C2)c1cccc(Cl)c1,HWQNLRVXPNDUKY-UHFFFAOYSA-N,0,1,CHEMBL4205954
AChE,302,Cc1cccc(C(=O)Nc2ccc3c(c2)CN(C(=O)c2cccc(C)c2)C(=O)C3)c1,QRHIIIKMYDTQEI-UHFFFAOYSA-N,0,1,CHEMBL4209803
AChE,303,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,DXSOTJFLEFYBEJ-UHFFFAOYSA-N,0,1,CHEMBL4217663
AChE,304,Cc1cccc(C(=O)N2Cc3cc(NC(=O)c4cccc(Cl)c4)ccc3CC2=O)c1,DWPXWBWEQAPZMW-UHFFFAOYSA-N,0,1,CHEMBL4210316
